estado,numero_dias_sem_chuva,risco_fogo,precipitacao
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,12.0,0.78,0.0
SÃO PAULO,4.0,0.81,0.0
SÃO PAULO,4.0,0.78,0.0
SÃO PAULO,4.0,0.8,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,1.0,0.77,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,0.98,0.0
SÃO PAULO,10.0,0.86,0.0
SÃO PAULO,10.0,0.85,0.0
SÃO PAULO,10.0,0.86,0.0
SÃO PAULO,9.0,0.84,0.0
SÃO PAULO,8.0,0.84,0.0
SÃO PAULO,8.0,0.84,0.0
SÃO PAULO,15.0,1.0,0.0
SÃO PAULO,0.0,0.73,0.0
SÃO PAULO,0.0,0.74,0.0
SÃO PAULO,0.0,0.79,0.0
SÃO PAULO,2.0,1.0,0.0
SÃO PAULO,0.0,0.68,0.0
SÃO PAULO,17.0,0.88,0.0
SÃO PAULO,10.0,0.72,0.0
SÃO PAULO,18.0,0.85,0.0
SÃO PAULO,14.0,0.76,0.0
SÃO PAULO,18.0,0.87,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,3.0,1.0,0.0
SÃO PAULO,7.0,0.91,0.0
SÃO PAULO,7.0,0.91,0.0
SÃO PAULO,18.0,0.96,0.0
SÃO PAULO,17.0,0.99,0.0
SÃO PAULO,18.0,0.99,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,11.0,0.88,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,0.0,0.68,0.0
SÃO PAULO,0.0,0.67,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,21.0,1.0,0.0
SÃO PAULO,21.0,1.0,0.0
SÃO PAULO,23.0,1.0,0.0
SÃO PAULO,23.0,1.0,0.0
SÃO PAULO,26.0,1.0,0.0
SÃO PAULO,30.0,1.0,0.0
SÃO PAULO,52.0,1.0,0.0
SÃO PAULO,50.0,1.0,0.0
SÃO PAULO,53.0,1.0,0.0
SÃO PAULO,86.0,1.0,0.0
SÃO PAULO,83.0,1.0,0.0
SÃO PAULO,87.0,1.0,0.0
SÃO PAULO,85.0,1.0,0.0
SÃO PAULO,109.0,1.0,0.0
SÃO PAULO,105.0,1.0,0.0
SÃO PAULO,104.0,1.0,0.0
SÃO PAULO,102.0,1.0,0.0
SÃO PAULO,111.0,1.0,0.0
SÃO PAULO,110.0,1.0,0.0
SÃO PAULO,108.0,1.0,0.0
SÃO PAULO,106.0,1.0,0.0
SÃO PAULO,105.0,1.0,0.0
SÃO PAULO,103.0,1.0,0.0
SÃO PAULO,102.0,1.0,0.0
SÃO PAULO,110.0,1.0,0.0
SÃO PAULO,100.0,1.0,0.0
SÃO PAULO,109.0,1.0,0.0
SÃO PAULO,99.0,1.0,0.0
SÃO PAULO,107.0,1.0,0.0
SÃO PAULO,106.0,1.0,0.0
SÃO PAULO,105.0,1.0,0.0
SÃO PAULO,103.0,1.0,0.0
SÃO PAULO,111.0,1.0,0.0
SÃO PAULO,102.0,1.0,0.0
SÃO PAULO,110.0,1.0,0.0
SÃO PAULO,108.0,1.0,0.0
SÃO PAULO,107.0,1.0,0.0
SÃO PAULO,106.0,1.0,0.0
SÃO PAULO,104.0,1.0,0.0
SÃO PAULO,112.0,1.0,0.0
SÃO PAULO,103.0,1.0,0.0
SÃO PAULO,111.0,1.0,0.0
SÃO PAULO,108.0,1.0,0.0
SÃO PAULO,107.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,120.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,4.0,1.0,0.0
SÃO PAULO,15.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,12.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,11.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,14.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,15.0,1.0,0.0
SÃO PAULO,15.0,1.0,0.0
SÃO PAULO,15.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,10.0,1.0,0.0
SÃO PAULO,9.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,38.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,38.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,45.0,1.0,0.0
SÃO PAULO,42.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,42.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,46.0,1.0,0.0
SÃO PAULO,43.0,1.0,0.0
SÃO PAULO,40.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,46.0,1.0,0.0
SÃO PAULO,43.0,1.0,0.0
SÃO PAULO,40.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,43.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,17.0,0.99,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,0.99,0.0
SÃO PAULO,16.0,1.0,0.0
SÃO PAULO,17.0,0.99,0.0
SÃO PAULO,17.0,0.98,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,0.0,0.66,0.0
SÃO PAULO,0.0,0.67,0.0
SÃO PAULO,0.0,0.67,0.0
SÃO PAULO,0.0,0.79,0.0
SÃO PAULO,0.0,0.92,0.0
SÃO PAULO,0.0,0.77,0.0
SÃO PAULO,17.0,0.98,0.0
SÃO PAULO,17.0,0.98,0.0
SÃO PAULO,17.0,0.98,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,10.0,0.89,0.0
SÃO PAULO,11.0,0.89,0.0
SÃO PAULO,7.0,0.92,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,17.0,1.0,0.0
SÃO PAULO,15.0,1.0,0.0
SÃO PAULO,3.0,1.0,0.0
SÃO PAULO,3.0,1.0,0.0
SÃO PAULO,3.0,1.0,0.0
SÃO PAULO,3.0,1.0,0.0
SÃO PAULO,3.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,104.0,1.0,0.0
SÃO PAULO,109.0,1.0,0.0
SÃO PAULO,110.0,1.0,0.0
SÃO PAULO,18.0,0.89,0.0
SÃO PAULO,18.0,1.0,0.0
SÃO PAULO,18.0,0.88,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,40.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,41.0,1.0,0.0
SÃO PAULO,38.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,42.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,43.0,1.0,0.0
SÃO PAULO,40.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,47.0,1.0,0.0
SÃO PAULO,43.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,47.0,1.0,0.0
SÃO PAULO,44.0,1.0,0.0
SÃO PAULO,41.0,1.0,0.0
SÃO PAULO,38.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,48.0,1.0,0.0
SÃO PAULO,45.0,1.0,0.0
SÃO PAULO,42.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,48.0,1.0,0.0
SÃO PAULO,45.0,1.0,0.0
SÃO PAULO,42.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,48.0,1.0,0.0
SÃO PAULO,45.0,1.0,0.0
SÃO PAULO,42.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,35.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,39.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,33.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,34.0,1.0,0.0
SÃO PAULO,37.0,1.0,0.0
SÃO PAULO,36.0,1.0,0.0
